ConceptSetId	codeCategory	Name	conceptId	conceptCode	conceptName	vocabulary
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	1567896	E05.0	Thyrotoxicosis with diffuse goiter	ICD10CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	45557103	E05.00	Thyrotoxicosis with diffuse goiter without thyrotoxic crisis or storm	ICD10CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	45595787	E05.01	Thyrotoxicosis with diffuse goiter with thyrotoxic crisis or storm	ICD10CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	1567896	E05.0	Thyrotoxicosis with diffuse goiter	ICD10CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	45557103	E05.00	Thyrotoxicosis with diffuse goiter without thyrotoxic crisis or storm	ICD10CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	45595787	E05.01	Thyrotoxicosis with diffuse goiter with thyrotoxic crisis or storm	ICD10CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	44820678	242.01	Toxic diffuse goiter with mention of thyrotoxic crisis or storm	ICD9CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	44820678	242.01	Toxic diffuse goiter with mention of thyrotoxic crisis or storm	ICD9CM
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	134618	60216004	Toxic diffuse goiter with thyrotoxic crisis	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4030350	237824009	Juvenile Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4034811	237499004	Thyrotoxicosis due to Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4049335	15470004	Toxic diffuse goiter with acropachy	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4095104	26151008	Graves' disease with acropachy AND with thyrotoxic crisis	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4165874	479003	Graves' disease with pretibial myxedema AND with thyrotoxic crisis	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4185522	55807009	Toxic diffuse goiter with exophthalmos	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4232076	353295004	Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4243042	59957008	Neonatal Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4243976	60268006	Toxic diffuse goiter with pretibial myxedema	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4280939	66628005	Toxic diffuse goiter with exophthalmos AND with thyrotoxic storm	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4165874	479003	Graves' disease with pretibial myxedema AND with thyrotoxic crisis	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4049335	15470004	Toxic diffuse goiter with acropachy	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4095104	26151008	Graves' disease with acropachy AND with thyrotoxic crisis	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4185522	55807009	Toxic diffuse goiter with exophthalmos	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4243042	59957008	Neonatal Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	134618	60216004	Toxic diffuse goiter with thyrotoxic crisis	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4243976	60268006	Toxic diffuse goiter with pretibial myxedema	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4280939	66628005	Toxic diffuse goiter with exophthalmos AND with thyrotoxic storm	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4034811	237499004	Thyrotoxicosis due to Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4030350	237824009	Juvenile Graves' disease	SNOMED
13	dx.autoimmune.subphenotype13	Endocrine: Graves' Disease	4232076	353295004	Graves' disease	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	35206868	E06.3	Autoimmune thyroiditis	ICD10CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	35206868	E06.3	Autoimmune thyroiditis	ICD10CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44822931	245.9	Thyroiditis, unspecified	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44826457	245	Thyroiditis	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44835745	245.2	Chronic lymphocytic thyroiditis	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44836909	245.3	Chronic fibrous thyroiditis	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44826457	245	Thyroiditis	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44835745	245.2	Chronic lymphocytic thyroiditis	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44836909	245.3	Chronic fibrous thyroiditis	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	44822931	245.9	Thyroiditis, unspecified	ICD9CM
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	135215	21983002	Hashimoto thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	138711	84362007	Fibrous autoimmune thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4030050	237535005	Lymphadenoid goiter	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4034817	237536006	Lymphocytic thyroiditis - autoimmune	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4100629	27538003	Hyperthyroidism with Hashimoto disease	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4130012	237500008	Hashitoxicosis - transient	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4262556	361124009	Self-limiting autoimmune thyroiditis with transient hyperthyroidism and/or hypothyroidism	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4262557	361125005	Subacute autoimmune thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4281109	66944004	Autoimmune thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	135215	21983002	Hashimoto thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4100629	27538003	Hyperthyroidism with Hashimoto disease	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4281109	66944004	Autoimmune thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	138711	84362007	Fibrous autoimmune thyroiditis	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4130012	237500008	Hashitoxicosis - transient	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4030050	237535005	Lymphadenoid goiter	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4034817	237536006	Lymphocytic thyroiditis - autoimmune	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4262556	361124009	Self-limiting autoimmune thyroiditis with transient hyperthyroidism and/or hypothyroidism	SNOMED
14	dx.autoimmune.subphenotype14	Endocrine: Hashimoto's thyroiditis	4262557	361125005	Subacute autoimmune thyroiditis	SNOMED
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567940	E10	Type 1 diabetes mellitus	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567941	E10.1	Type 1 diabetes mellitus with ketoacidosis	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567942	E10.2	Type 1 diabetes mellitus with kidney complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567943	E10.3	Type 1 diabetes mellitus with ophthalmic complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567944	E10.31	Type 1 diabetes mellitus with unspecified diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567945	E10.32	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567946	E10.33	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567947	E10.34	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567948	E10.35	Type 1 diabetes mellitus with proliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567949	E10.4	Type 1 diabetes mellitus with neurological complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567950	E10.5	Type 1 diabetes mellitus with circulatory complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567951	E10.6	Type 1 diabetes mellitus with other specified complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567952	E10.61	Type 1 diabetes mellitus with diabetic arthropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567953	E10.62	Type 1 diabetes mellitus with skin complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567954	E10.63	Type 1 diabetes mellitus with oral complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567955	E10.64	Type 1 diabetes mellitus with hypoglycemia	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	35206878	E10.8	Type 1 diabetes mellitus with unspecified complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	35206879	E10.9	Type 1 diabetes mellitus without complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45533017	E10.43	Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45533018	E10.65	Type 1 diabetes mellitus with hyperglycemia	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45537958	E10.349	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45537960	E10.618	Type 1 diabetes mellitus with other diabetic arthropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45542736	E10.319	Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45542737	E10.52	Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45547621	E10.22	Type 1 diabetes mellitus with diabetic chronic kidney disease	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45547622	E10.51	Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45547623	E10.638	Type 1 diabetes mellitus with other oral complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45547624	E10.69	Type 1 diabetes mellitus with other specified complication	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552379	E10.21	Type 1 diabetes mellitus with diabetic nephropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552381	E10.311	Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552382	E10.36	Type 1 diabetes mellitus with diabetic cataract	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552383	E10.641	Type 1 diabetes mellitus with hypoglycemia with coma	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45557110	E10.11	Type 1 diabetes mellitus with ketoacidosis with coma	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45557111	E10.630	Type 1 diabetes mellitus with periodontal disease	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45561947	E10.331	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45561948	E10.44	Type 1 diabetes mellitus with diabetic amyotrophy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45566729	E10.628	Type 1 diabetes mellitus with other skin complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45571654	E10.359	Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576437	E10.351	Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576438	E10.39	Type 1 diabetes mellitus with other diabetic ophthalmic complication	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576439	E10.41	Type 1 diabetes mellitus with diabetic mononeuropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576440	E10.610	Type 1 diabetes mellitus with diabetic neuropathic arthropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45581349	E10.59	Type 1 diabetes mellitus with other circulatory complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45581350	E10.622	Type 1 diabetes mellitus with other skin ulcer	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45586138	E10.49	Type 1 diabetes mellitus with other diabetic neurological complication	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45591026	E10.329	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45595793	E10.321	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45595794	E10.341	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45595795	E10.42	Type 1 diabetes mellitus with diabetic polyneuropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600636	E10.10	Type 1 diabetes mellitus with ketoacidosis without coma	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600637	E10.29	Type 1 diabetes mellitus with other diabetic kidney complication	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600638	E10.40	Type 1 diabetes mellitus with diabetic neuropathy, unspecified	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600639	E10.620	Type 1 diabetes mellitus with diabetic dermatitis	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600640	E10.649	Type 1 diabetes mellitus with hypoglycemia without coma	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45605397	E10.339	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45605398	E10.621	Type 1 diabetes mellitus with foot ulcer	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567940	E10	Type 1 diabetes mellitus	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567941	E10.1	Type 1 diabetes mellitus with ketoacidosis	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600636	E10.10	Type 1 diabetes mellitus with ketoacidosis without coma	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45557110	E10.11	Type 1 diabetes mellitus with ketoacidosis with coma	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567942	E10.2	Type 1 diabetes mellitus with kidney complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552379	E10.21	Type 1 diabetes mellitus with diabetic nephropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45547621	E10.22	Type 1 diabetes mellitus with diabetic chronic kidney disease	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600637	E10.29	Type 1 diabetes mellitus with other diabetic kidney complication	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567943	E10.3	Type 1 diabetes mellitus with ophthalmic complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567944	E10.31	Type 1 diabetes mellitus with unspecified diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552381	E10.311	Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45542736	E10.319	Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567945	E10.32	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45595793	E10.321	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45591026	E10.329	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567946	E10.33	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45561947	E10.331	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45605397	E10.339	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567947	E10.34	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45595794	E10.341	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45537958	E10.349	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567948	E10.35	Type 1 diabetes mellitus with proliferative diabetic retinopathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576437	E10.351	Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45571654	E10.359	Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45552382	E10.36	Type 1 diabetes mellitus with diabetic cataract	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576438	E10.39	Type 1 diabetes mellitus with other diabetic ophthalmic complication	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	1567949	E10.4	Type 1 diabetes mellitus with neurological complications	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45600638	E10.40	Type 1 diabetes mellitus with diabetic neuropathy, unspecified	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45576439	E10.41	Type 1 diabetes mellitus with diabetic mononeuropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45595795	E10.42	Type 1 diabetes mellitus with diabetic polyneuropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45533017	E10.43	Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy	ICD10CM
15	dx.autoimmune.subphenotype15	Endocrine: T1D	45561948	E10.44	Type 1 diabetes mellitus with diabetic amyotrophy	ICD10CM
